tweet	relevance	sentiment
#Focus Onlineportal soll WLAN entlasten - Revolution im ICE: Bahn sendet bald Spiele, Filme und N... http://t.co/EwqrrzImvX #Nachrichten	true	neutral
#Boehringer News: PRESSESPIEGELUnternehmen VOLKSWAGEN ADIDAS EVONIK BOEHRINGER INGELHEIM KARSTADT DEUTSCHE BAHN... https://t.co/k0ZpXIunQf	true	neutral
S-Bahn : Störung auf der Stammstrecke. Laufen ist mal wieder schneller	true	negative
RT @MDRINFO: Tschechien und Slowakei schlagen Bahn-Korridor für syrische #Flüchtlinge zwischen Ungarn und Deutschland vor	true	neutral
Ich habe ein @YouTube-Video von @modellbahnertt positiv bewertet: https://t.co/29Fc9eWbdo Führerstandsmitfahrt S-Bahn Berlin von	true	neutral
Am 15. Juli tanzen wir die Nacht durch! Denn dann verwandelt sich die S-Bahn-Station Hamburg Airport in eine... https://t.co/W75Qt0DXum	true	neutral
@Herthi20 @DB_Bahn Kannst dir ja mal die Bahnhofspläne anschauen	true	neutral
mit dem coolsten typen in der s-bahn geflirtet. er war ca. 3 jahre.	true	neutral
@DB_Bahn Wieso fährt am So (14.06) Nachmittag/Abend kein IRE von Berlin nach Hamburg? :o	true	neutral
Es ist 6:20 Uhr und ich fahre mit meiner Sekundärliteratur Zug, meine Uni-Bibliothek sind die ICEs der Deutschen Bahn. #opencompany	true	neutral
RT @alios: @Maltis empfehle auch @BahnCast mit @claus_weselsky - viel gelernt über (Bahn)Gewerkschaften: http://t.co/2NMOTR9Uxo @WDR2 gibts…	true	neutral
Menschen, die ununterbrochen in der Bahn reden, ohne auch nur irgendetwas zu sagen...HALTET DAS MAUL.	true	negative
@DB_Bahn re4623 heute schon wieder unangekündigt ohne 1.klasse. Service für den ich zahle wäre mir lieber als Entschuldigung.	true	negative
@ihoelt @DB_Bahn Zwei mögl. Gründe gibt's: Anschlag von Linken oder Fachkrafteingriff. Wird mehr werden. D ändert sich...	true	neutral
@DB_Bahn Wär&apos;s nicht einfach möglich, dass ich mit dem Ticket fahre, auch wenn es auf den Namen meines Vaters ausgestellt ist? Es (1/2)	true	neutral
Bahn-Chef verspricht - Nie wieder Chaos bei der Bahn? https://t.co/DImr5IWbz5	true	neutral
RT @Seppanovic: Ich möchte einmal so vollkommen in meiner Arbeit aufgehen wie der Rabe neben mir, der mit seinem Schnabel Kaugummi vom Bahn…	true	neutral
@NinaPinas @DB_Bahn @DB_Info Sänk ju foah trewellink wis Deutsche Bahn	true	neutral
Deutsche Bahn: DDR-Reichsbahn beschäftigte Hunderte Zwangsarbeiter: Es ist ein düsteres Kapitel in der DDR-Ge... https://t.co/Ry33cEzdXh	true	neutral
@Paradiesadler schon seit immer. Ist aber auch nicht die DB-App, sondern die Busliniensuche-App ;)	true	neutral
Passt doch: Steht oft blöd in der Gegend herum, und wenn er sich mal bewegt, läuft er schnell heiß. #pofalla #bahn https://t.co/XruFmS283A	true	neutral
@DB_Bahn ich will mich über den zugführer eines re beschweren. Ich sage ja: Fernab des Streiks. http://t.co/Dyt3knT0mk	true	negative
Meine Bestellung an Rum für Samstag wird auf einer Europalette durch DB-Schenker ausgeliefert. Nunja. https://t.co/osApPI7pIw	true	neutral
RT @therealmoneyboy: ich rede nicht von der Deutschen Bahn wenn ich sage das ich 1 Zug nehme die rede ist von 1 marihuana zigarette	true	neutral
Städtereise 1.Klasse Upgrade mit der Bahn - BAHNHIT.DE https://t.co/hUN1CWD6k3	true	neutral
Warum braucht man zum Ticket in der Bahn app für die man sich an seinem Handy mit seinem acc einloggen muss noch Eine Kreditkarte? @DB_Info	true	neutral
#Bahn #und #EVG #Zugzwang #GDL #bringt #sich #Vorderhand Doch es sprechen eine Reihe von … http://t.co/9lpOSBdZxc http://t.co/l08bn4fVw9	true	neutral
RT @okyeh: Wenn sich jemand in der Bahn auf vier Sitzen breit macht, ist das für mich immer eine Aufforderung genau dort Platz zu nehmen.	true	negative
@Trollkopp find ich eig geil. Im dunkeln auf die Bahn und einfach fahrn.. :)	false	neutral
"RT @Kryoriaa: und die Bahn so ""woah, long chilli cheese für 1,99!"" https://t.co/f2ftkYckFx"	true	neutral
@DB_Bahn Ok. Kann man da im Nachhinein überhaupt noch was ändern oder brauche ich mir gar keine Hoffnung machen? ;)	true	neutral
@_wuenschdirwas_ oh, Mist. Aber @DB_Bahn kann ja schlecht planen, wo es Baustellen und Staus gibt...	true	neutral
@tagesschau Hey, wisst ihr warum Köln Fernbusse in der Innenstadt verboten hat? Von der Bahn geschmiert, oder was? :D #koeln #meinfernbus	true	neutral
Zum ersten Mal in der S- Bahn kontrolliert worden. Und die kommen Inkognito in den Zug. Voll fies :D	true	neutral
Mal wieder nur Idioten in der Bahn. Wär ich doch bloß mit dem Rad gefahren.	true	negative
#Lokführer beenden #Streik bei der #Bahn http://t.co/gLGuSWxl1V http://t.co/rgaOKTezus	true	positive
Heute versuche ich mal, mit der Stadtbahn die S- Bahn zu erreichen. Umstiegszeit 2 Minuten. In 10 Minuten wissen wir mehr! #gespannt	true	neutral
"Wie die ältlichen Frauen in der S-Bahn über ""Conchita Wurscht"" sprechen, das ""der sich ja auch richtig vernünftig äußern kann""... #ECHO2016"	true	neutral
'Vor anderthalb Jahrhunderten fuhr die erste Bahn von Gößnitz nach Gera' die 'Ostthüringer Zeitung' berichtet:... https://t.co/c5frSi6S4j	true	neutral
"Wie kann es sein, dass die Bahn irgendwo ne Viertelstunde wegen einer ""Überholung"" steht, aber kein Zug vorbeifährt?"	true	neutral
@Pongorama @pinselpoetin Ne, da fahre ich lieber Bahn	true	positive
RT @BertyBoots: Das Ende eines Urlaubs - Currywurst in der Bahn, weit ist es gekommen ;-) http://t.co/PEkPheexY4	true	neutral
@JoachimHesse @DB_Bahn Kinderbetäuberin	true	neutral
@Schwaebische @WinneHermann @DB_Bahn Der mußte raus! YMMD	true	neutral
.@Regio_NRW das ging aber schnell. man hat nur 3 wochen und 5 tage gebraucht, bis man einen pendelverkehr eingerichtet hat. #bahn #essen	true	neutral
"Einfahrt in den Zielbahnhof eines rappelvollen Zuges:""Genießen Sie Ihr Leben mit vollen Zügen!"" @DB_Bahn @DB_Info @BahnAnsagen"	true	negative
RT @OKKinderhook: RT @peterzburg Transsibirische Eisenbahn #Bahnreisen 2016 https://t.co/b0QjnbDSvj Offizielle Auskunft Russische Bahn http…	false	neutral
Shirt von Armani neuer Maserati du fährst mit der Bahn, ich copp nen Ferrari	true	neutral
"Okay nächster #Bahnstreik dann Ende Juni nach der ""erfolglosen"" Schlichtung #gdl #bahn #gruber #Weselsky"	true	negative
Streckensperrung auf S-Bahn-Linie zwischen #Darmstadt und #Frankfurt. Wir recherchieren Hintergrund. @RMVinfo https://t.co/JKxAu10BsK	true	negative
RT @WeareWuppertal: ...aus Beton anlegen. So hätten wir einen HotSpot an der Talachse, günstig mit der Bahn zu erreichen und einen an der @…	true	positive
Ich hätte ja über süddeutsche Ortschaften und über die Bahn gelästert, aber wie ohne funktionierende Netzverbindung?	true	negative
Weiß noch, wie letztes Jahr einer voll in die Bahn gekotzt hat. Zum Glück war da die Endstation des Zuges. :D	true	negative
Balkanstaat-Masschenschlägerei in der Bahn. Wie mittlerweile jeden Freitag. Schafft endlich die Bahn ab.	true	negative
National Express Rail GmbH und DB Regio NRW vereinbaren Vorlaufbetrieb auf den Linien RE 7 und RB 48 https://t.co/dTD9XaviDf	true	neutral
RT @Freund_2_0: Darf man eigentlich nach Telefonaten fremder Leute in der Bahn Fragen stellen, wenn einem etwas unklar geblieben ist?	true	neutral
Schneller und öfter nach Frankreich: Bahn beschleunigt Paris-Verkehr http://t.co/DSjRIQ9SRq via @ntvde	true	positive
Hallo S-Bahn sage ich und @MrChilly_ https://t.co/9RhWkFEtKe	true	neutral
In Berlin gibt es eine Onkel-Tom-Straße? Zum Glück gibt es dort keine S-Bahn-Station die Hallervorden ansagen musste #sanftundsorgfaeltig	true	neutral
In Köln ist grad Feuerwerk wegen der Kirmes, sind zwar nur mit der Bahn vorbei gefahren aber das sieht voll schön aus.	true	neutral
@nonnjochen Genauso muß das sein! Nicht diese Kuscheljustiz und Rückführung im Flieger! Zu Fuß oder einfach per Bahn!	true	neutral
Hast du schon Deutsche Bahn #Jobs in #Berlin auf unserer Homepage gesehen? http://t.co/edHy5EZprE	false	neutral
Ich hasse es wie die Leute glotzen in der Bahn :(	true	negative
RT @freie_presse: 28 #Flüchtlinge in S- Bahn nach #Dresden http://t.co/EitGqoymO5	true	neutral
@DB_Bahn Schon klar. Aber ihr könnt mir doch als Kunde die Zeit für das Formularausfüllen verkürzen helfen. So als Kunden-Service?	true	neutral
@1706Paco @addthis Bullshit! Die @DB_Bahn hat klein beigegeben... weniger Bild, Freenet und sonstigen #vollpfostenjournalismus lesen x.x	true	neutral
@reiner95 @DB_Bahn hab mich damals verschrieben, meinte natürlich KKO. :D	true	neutral
Cool, die Frauenfeld-Wil-Bahn hat Free Wi-Fi :D https://t.co/nhiN4svxM5	false	neutral
Und diese S-Bahn ist 2 min zu früh? Überall?	true	neutral
Minecraft [DE] Gärtchen, die Bahn und einfach zu viele Skelette. Video: http://t.co/RtPSXeDC59	true	neutral
@novemberkaelte Update: hab' mich immernoch keinen Millimeter aus dem Bett bewegt & muss um 07:22 die Bahn nehmen, damit es bei 20min bleibt	true	neutral
Es saß eben so ne Frau in der Bahn die einfach ne ganze Banane auf einmal gegessen hat. Wer's kann.	true	neutral
RT @BND_Deutschland: Kontostand am Smartphone überprüft. Stumm nickend von schielendem Sitznachbarn in der Bahn 10€ zugesteckt bekommen. S…	true	neutral
Achso, Radfahrer dürfen Fahrgäste vom Sitzplatz scheuchen, damit ihre Fahrräder Platz haben und die leeren Sitzplätze blockieren. #Bahn	true	negative
RT @mw_ddj: # Bahn: Die Region kämpft für eine # Intercity-Verbindung zum Stuttgarter #Flughafen. #ic http://t.co/u7WfArGllj http://t.co/XxPb…	true	neutral
@9zehn100_8und70 @DB_Bahn Was ein Vogel.... Da bekommt man leichten Hass	true	negative
Daimler und Bahn vereinen ihr Carsharing http://t.co/uXAX0PhiZm http://t.co/lK1tsNHc5e	true	neutral
9:37 Guten Morgen. Ich war krank gestern aber heute ist es besser. Und jetzt gibt es Leute, Husten haben. #Bahn	true	neutral
@DB_Bahn wenn das bordbistro wegen klimaanlagenausfall zu ist, gibts dann auch nix zu trinken? Und kommt ein mobiler verkauefer?	true	negative
Widerstand gegen Bahnhofsneubau in Bad Kleinen: Rund 20 Beschwerden sind bei der Deutschen #Bahn eingegangen #MV https://t.co/eBK0qjvsRq	true	negative
&apos;Bye bye&apos; von Cro brüll ich immer, wenn ich meine Bahn verpasst habe. BYE, BYE, BYE, BYE MEINE LIEBE DES LEBENS.	true	neutral
Und wieder umsonst beeilt. Bahn hat verspätung :(	true	negative
@B4RT3K87 @SchoenmL schöne Grüße von den 3 Jungs aus der Bahn, bei denen die Haare aus der Cap gucken. #trendismyfriend	true	neutral
Huch, gerade gelernt: Bahn.Comfort-Kunden kommen kostenlos ins Eisenbahnmuseum Nürnberg rein. Vielleicht was für @mahrko oder @HubertMayer?	true	neutral
Ach was?!? Ich bitte um schnelle Nachbesserung, sonst darf die @DB_Bahn mal nachsitzen... #AussagefüreinenFreund https://t.co/evksTnmryC	true	negative
@Marie1628 Ja, den Gedanken hatte ich frühmorgens zwischen 05:00 und 07:00 Uhr auch schon in der Bahn.	true	neutral
RT @StN_News: Nach einer Sperrung ist in #Stuttgart die S- Bahn-Linie S5 lahmgelegt, auch Regionalverkehr ist beeinträchtigt. @VVS http://t.…	true	negative
@DB_Bahn Viele Menschen drucken es sicher aus&wer nicht drauf achtet,mit ihm unnötige Seiten.Wäre doch gut bei d Vermeidung zu helfen,oder?!	true	neutral
@f0urk4n hahah oh bist du auch Bahn gefahren? Die nächste kam ja erst nach ner Stunde	true	neutral
@Nina2776 Ich auch nicht. Hat die Bahn mit einem Triebwerksproblem auch schon wieder korrigiert.	true	negative
WirtschaftBahn und GDL einigen sich auf Tarifvertrag: Die Deutsche Bahn (DB) und die Lokführergewerkschaft GDL… http://t.co/OYNMX4g8x8	true	neutral
RT @ClaraDanida: Äh ja liebe @DB_Bahn... Was mache ich nur in 401872 Std. und 38Min.? Jemand 'ne gute Buchempfehlung? https://t.co/W4sCM44X…	true	neutral
RT @l_weissmueller: Morgen in der SZ: Wie die Bahn Innenstadtflächen verscherbelt und viele Metropolen die historische Chance auf eine gere…	true	negative
@DB_Bahn leider schon bei 60 Minuten.....	true	neutral
Kinder Preisportal: Transformers - Grimlock, Spielzeug Figuren Bahn Set: Halt dich fest und… https://t.co/uJOSre2oDw	false	neutral
RT @EinAugenschmaus: Hi @DB_Bahn, könnt ihr auch im Zug & der S-bahn/U-Bahn in München Laufschriftinfo mahen mit Warnung für Gehörlose? /c…	true	neutral
Bundesliga: Nordderby: Bahn und Polizei kündigen Durchgreifen an https://t.co/pLbCOAZdTm	true	neutral
Mal sehen, ob ich trotz der mittlerweile miserablen Bahn- App in Frankfurt ankomme...	true	negative
Ich kann die S-Bahn leider nicht verlassen. Meine Füße kleben am Boden fest. #Silvester #Berlin	true	negative
@DB_Bahn Schüler verliert Monatskarten, zahlt b.z. Ersatz jede Fahrt einzeln & soll dann noch für die Ersatzkarten 15€/mon zahlen. Korrekt?	true	neutral
Gefahrenvergleich für Verkehrsmittel - Bahn ist vorn: https://t.co/V7AeBiV9ov	true	neutral
@gnisnem @DB_Bahn Ich würde das Foto raus nehmen oder die BC-Nummer unkenntlich machen...	true	neutral
@DB_Bahn [2] Würde man in dem Fall das Geld für die bereits gebuchten Fahrkarten zurückbekommen?	true	neutral
RT @taz_news: Mit dem Fahrrad unterwegs in der Bahn: Manchmal wird es sehr eng https://t.co/fahjOXDZkK	true	negative
Als #CDU, #EnBW, Bahn und #Grüne zwei Weltkulturerbestätten in BaWü zerstörten, juckte das keine. Bei #IS regen sich alle auf. #S21 #Palmyra	true	negative
"@DB_Bahn was kommt nach dem Streik? Richtig, die folgende Durchsage: ""Wegen Personalmangel verzögert sich die Weiterfahrt."" #gdl #läuft"	true	negative
Probleme mit dem Empfang des #Surfsticks? Tipp zur Abhilfe: http://t.co/1mjSsQJXcl . Funktioniert vermutlich jedoch nicht in der #Bahn :-(	true	negative
Würd wahrscheinlich schneller gehen von Düsseldorf nach London zu fliegen und von da nach Weeze als jetzt mit der # bahn zu fahren...	true	negative
@DB_Bahn Den meisten Reisenden mit dem Comfortstatus wäre das egal, wenn dann auch der Sitzplatz frei wäre.	true	neutral
Wirtschaft - Bahn plant 2016 mehr Baustellen: Die Deutsche Bahn erhöht die Zahl ihrer Bauprojekte in diesem J... https://t.co/1NOfW3ohGL	true	neutral
"""FAZ"": Deutsche Bahn fährt 2015 voraussichtlich Verlust ein: Die Deutsche Bahn wird für das Jahr 2015 nach Inf... https://t.co/hVRYjT5Yma"	true	neutral
Ist das gerade so ein Trend, in den Öffis Schluss zu machen? Passiert just neben mir im # ICE. #fail cc @DB_Bahn	true	neutral
Polizeigewalt gegen friedliche Demonstranten und 1 Festnahme. S-Bahn-Station Friedrichstraße!!	true	neutral
Maschinenbau Kiel - DB Schenker 362 448 in Hannover https://t.co/5kKahAPC7w (Ed Fulton) https://t.co/rXy3Ryg3lN	true	neutral
Meine Lehrerin war erstaunt als ich ihr die genaue Anzahl von Mitarbeitern bei der Lufthansa nennen konnte -> Laut WP	false	neutral
@_morre_ @DB_Bahn Es geht nicht um den Rabatt, es geht ums CityTicket.	true	neutral
Zurück aus der Innenstadt in #München, eben noch mit der S-Bahn durch den totenstillen Hauptbahnhof gerollt, selten Paris näher gefühlt.	true	neutral
Hier in der s-bahn sitzt so ein Typ der euch gehend schreit und scheiße labert. Er kann wahrscheinlich nichts dafür aber es ist mega nevig	true	negative
@DB_Bahn Ne, habe mich vor sagen wir 30 Minuten angemeldet und noch nicht gefahren ;)	true	neutral
@DB_Bahn wann bekommt ihr endlich euren Müll in Eckernförde geregelt? 10min Schranken runter, Stau ohne ende. Seit 2 Jahren schon!	true	negative
Photo : 2 × 5 Euro eCoupon Deutsche Bahn Rabatt DB ab 29 € MBW Gutschein gültig bis 25.09 . EUR ... http://t.co/Om74TsrolM	true	neutral
Liebe @DB_Bahn, ich sitze im #Enno-Zug in #Hannover und habe kostenloses #WLan, ohne #Telekom-Kunde zu sein. So geht das!	true	neutral
RT @TagesschauVor20: [28.2.96] Einstieg der Bahn beim Transrapid, der ab 2005 im 10-Minutentakt zwischen Hamburg & Berlin schweben wird. ht…	true	neutral
Bahn-Tarifkonflikt: Diese beiden sollen den Streit endgültig beenden http://t.co/GNCAdVAE5Q #DieNachrichten #DieWelt	true	negative
Ich habe in der Bahn eben wirklich gedacht, dass ich jede Sekunde umkippe, das war echt nicht schön.	true	neutral
Netz West: DB Regio erhält endgültigen Zuschlag - http://t.co/opV2MuaWPr	true	neutral
In Grolland ist die Tram fast wie eine S-Bahn. Wheeeeee~	true	neutral
Langsamer @DB_Bahn-Automat war sehr langsam, habe ICE683 verpasst, bin ihm aber erfolgreich mit einem anderen ICE hinterhergefahren. \o/	true	negative
@SBahnBerlin liebe bahn, stellt doch ganz den Verkehr ein, dann verlässt man sich nicht erst auf euch. Schnecke ist'n rennpferd ggn euch!	true	negative
@Deutschland77 @MuhmeKunkel Wäre dieseTruppe am Flughafen/U-Bahn,würde ich RENNEN.wer weiss wer dahintersteckt #Asylanten #Burkaverbot	false	neutral
@VVS schon wieder oder immer noch? @DB_Bahn was ist die Fahrbahn und was daran gestört	true	neutral
@DB_Bahn Moin, hast du eine Adresse vom Kundendialog?Die @Telekom_hilft meint, wg. Fahrpreisrückerstattung wg. fehl. Wlan an Kddialog wenden	true	neutral
fährt S-Bahn.	true	neutral
Tourismus: Bald schneller mit der Bahn von Deutschland nach Paris - FOCUS Online http://t.co/8wuJP6sTrA #Tourismus	true	positive
RT @der__Papa: Jedesmal wieder erstaunlich, dass die Bahn immer genau durch die 2% in Deutschland fährt, die nicht Netzabgedeckt sind.	true	negative
Bahn: GDL-Streik beendet - streikt jetzt die EVG? http://t.co/P7rJTvugKA	true	positive
"RT @silentsouvlaki: Diese komischen Gestalten morgens in der Bahn, man möchte ihnen am liebsten eine Socke schenken und sagten:"" Du bist je…"	true	negative
Fahr jetzt gleich zum Bahnhof und hol mir nen Ticket Dortmund-Hamburg und zurück mit meiner Nutella Bahn-Card 25 von Samstag-Sonntag.	true	neutral
Die Bahn fährt wieder?	true	neutral
RT @yetzt: und wenn es das kursbuch als open data gäbe, könnten wir das sigar selbst machen, @db_bahn	true	neutral
@triple_wii @DB_Bahn @UWAP_DE In der Zeit, die die Bahn zu spät kommt, machen sie ja das selbe.	true	negative
Finde den Fehler (Anzeige bei der Bahn) : dieser Zug endet hier und fährt weiter ?	true	negative
@Ursel_aus_Mais @MayfireONmars Wie früher bei der Deutschen Bundesbahn	false	neutral
Wait what?! „DB Bahnhof live“ von Deutsche Bahn https://t.co/31UKwg9J6a	true	neutral
"Matthias #Platzeck Strategie für die #Schlichtung zwischen #Bahn und #GDL: ""Schlichten und Schweigen"" http://t.co/7vbaqZlQPR"	true	neutral
DB 146 572-3 Bremen Hbf https://t.co/SrJsuAMC1X	true	neutral
Forderung nach Kündigung wegen einer Antwort auf eine Frage, die hier keiner kennt. Die Empörungs-Twitterer sind wieder in Hochform. #bahn	true	neutral
RT @khpnkt: Das Mädchen neben mir fragte ihre Mutter grad, wie denn Rollstuhlfahrer über den hohen Steig in die Bahn kämen. Selbst 5Jährige…	true	negative
Ich vermisse meine Liont Gruppe in der bahn :C	true	neutral
#Играть в feuerwehr simulator 2010 bahn?bergang mission 8	false	neutral
@DB_Bahn Seit Wochen ist die S5 Frankfurt-Friedrichsdorf abends regelmäßig 5-10 Minuten verspätet, Anschlüsse sind ständig gefährdet. Warum?	true	negative
