ID,Stance
"""Offene Schnittstellen"" fordert Ministerin Barley (SPD).https://t.co/1LGPelWySv",neither
Katarina Barley (SPD): Bundesjustizministerin will WhatsApp zum radikalen Umbau zwingen https://t.co/LwSwfHhHJ3 / macnews_de,neither
„Dr. Katarina Barley: Schluss mit der Zweiklassengesellschaft” - Energetische Modernisierung - Umlage auf Mieter senken! Jetzt unterschreiben! https://t.co/CX6GSXrIWC via @ChangeGER,neither
"#Berlin #Mietpreisbremse Die Chancen stehen schlecht, dass Justizministerin Barley das Gesetz in der jetzigen Form durchbringen kann. Dazu benötigt sie die Zustimmung des Koalitionspartners.           https://t.co/OYr41zrDd0",negative
„Dr. Katarina Barley: Schluss mit der Zweiklassengesellschaft” - Jetzt unterschreiben! https://t.co/we1lOkIzB4 via @ChangeGER,positive
Mietpreisbremse: Katarina Barley plant Obergrenze für Mieterhöhungen ... https://t.co/4M9erhBYAa,positive
,negative
"Schröder: „Weil sie Angst hat, als islamophob oder rassistisch gebrandmarkt zu werden. Viele Politiker – aber z. B. auch viele jüngere Feministinnen – wollen die Fakten nicht wahrhaben und wollen dann lieber über Gewalt von Männern generell reden. https://t.co/bHOGoFkWfc",neither
"@schroeder_k @drumheadberlin LEIDER falsch, werte Frau Dr. Schröder. Evangelikale = USA , Orthodoxe= Griechenland u.  Russland u. Ägypten u. Äthiopien usw. . Und Sie meinen diese Menschen sind leichter zu integrieren? Und das Ganze über die Bildzeitung? Na ja , haben andere auch schon gemacht. CDU",negative
"@schroeder_k Ist das, werte Frau Dr. Schröder, wirklich christlich? NEIN ,  ist es nicht. Dass die Bevölkerung Fremde nicht mag und fast nur ablehnt ist doch nichts Neues:  Schon gleich nach 1945 wurden die deutschen Flüchtlinge aus den Ostgebieten abgelehnt; immer schon unchristlich. CDU",negative
"Im Übrigen war auch Norbert Lammert da. Er ist ja geborener Bochumer, während ich zugezogener Ruhri bin. Freut mich ungemein, dass wir als ähnlich wichtige Persönlichkeiten für das Ruhrgebiet eingeschätzt werden. 😬",positive
#Arbeitgebertag #Zeitarbeit am 28.6. in Berlin: Prof. Dr. Norbert Lammert spricht über die Entwicklung der #Wirtschaft und des #Arbeitsmarkt|es. Hier können Sie sich anmelden: https://t.co/Q89yNFCkUv #BAPtag18 @KASonline https://t.co/Jqdlb1cWEG,neither
"Deutsche und Polen? Beziehungen von herausragender Bedeutung, so Norbert Lammert gestern in Berlin: https://t.co/aN6daHjehc #happy100 #europa #papst #zusammen @PLinDeutschland https://t.co/buqoa3fbhM",positive
"Meeting Dr. Norbert Lammert, Chairman of the Konrad-Adenauer-Stiftung and former President of the German Bundestag",neither
"Danke, Norbert Lammert!https://t.co/b2yZ2oqS6o",positive
Unser Spitzenpersonal:Norbert Lammert und @GregorGysi .,positive
"#Wirtschaft und Politik in Zeiten der #Globalisierung lautet der spannende Beitrag von Dr. Norbert Lammert, Bundestagspräsident a.D. Auf der VEG-Jahrestagung https://t.co/EtreBOnSCF",positive
@Kittypunk7 Auch wenn ich die Linke nicht mehr wähle: Gysi fehlt mir auf der Bildfläche sehr. Und Norbert Lammert. Oh Mann die beiden im Bundestag 😂😂😂,positive
"@ZMnatsakanyan traf in #Berlin🇩🇪 mit dem @KASonline Vorsitzenden Prof. Dr. Norbert #Lammert. Die Gesprächspartner hoben wichtige Bedeutung des #armenisch'en Büros @KASonline hervor, insbes. im Hinblick auf Stärkung der Zivilges/schaft, demokrat. Institutionen in #Armenien 🇦🇲 https://t.co/uzwwdKsS9k",positive
Topredner beim VR-#Mittelstandstag in #Stuttgart: der ehemalige #Bundestagspräsident Prof. Dr. Norbert Lammert spricht vor 1200 Mittelständlern zum Thema #Demokratie im digitalen Zeitalter #Volksbanken #Raiffeisenbanken https://t.co/EynOoQD0uB,positive
"@Volksverpetzer @MariangeMen 2014 haben wir alle genau gesehen, wie der Bundestag, wie Norbi Lammert, genannt Mario Götze, uns zum WM Titel geschossen hat.",positive
Nur wenige beherrschen die Kunst des geschliffenen Wortes wie Prof. Dr. #NorbertLammert. Seine brillante Ansprache zur Ausstellungseröffnung von #GerhardRichter am 29. Juni 2018 im #MuseumBarberini hier noch einmal zum Nachhören: https://t.co/h4rVkMiHy1 https://t.co/iXQo55s8gn,positive
Zu Gast beim heutigen Sommerempfang der @ju_essen ist Prof. Dr. Norbert Lammert als ehemaliger Bundestagspräsident. #ju https://t.co/mTEOYcSi5M,neither
@Birgit_Kelle Intellektuelles Apnoetauchen: neues Bildmaterial zeigt: Bundestag ganz vorne dabei... Dr. Tauber-Jedi mit Auszeichnung 🏅🎉🎊! Nachbarin! Euer Fläschchen!!! 🙈,negative
"@holgi Peter Tauber, vom Alter her könnte er den Job auch gleich die nächsten 20 Jahre machen und als „Vati“ die „Mutti“ ablösen 🤣Außerdem passt das viel besser mit den „Besorgten Bürger“-Sprechchören: „Tauber muss weg“ 😵",negative
"@petertauber @CDU @cducsubt Tauber gehört zu den Rektalkriechern – jawohl Chef.""Die Chefin eben"" postet Tauber. Vergessen hat erden Zusatz ""ohne Vision und weiter so"".",negative
,positive
"@petertauber ""Furcht führt zu Wut. Wut führt zu Hass. Hass zu unsäglichem Leid"" © Dr. Peter Tauber, Küchen-Psycho- und Soziologe. Da hilft das unten auch nicht. https://t.co/95oRSiNUjv",negative
@CDU und eine BW die nur noch die Hauptaufgaben hat den Herrn Tauber durchzufüttern und den Dank Frau vdL verursachten Schrott als Mangelwirtschaft zu verwalten,negative
⁦⁦.@Die_Gruenen-Chef @RobertHabeck hat im Gespräch mit mir für das ⁦@handelsblatt⁩ das Vorgehen der #CSU im #Asylstreit attackiert. #Merkel #Seehofer  https://t.co/vtwk3iXZay,positive
"@maybritillner @ZDF @ArminLaschet @DoroBaer @ManuelaSchwesig @RobertHabeck @WaltrautDunz @ZDFheute Da Habeck teil des Migrations-Wahnsinns ist, sind 4 Personen von der Regierung plus eine Journalistin geladen. Warum wird denn niemand von der Opposition geladen? Hat das ZDF einen Auftrag das Volk zu informieren oder zu verblöden? @afdimbundestag",negative
"Habeck ruft zum Klassenkampf auf: ""Liberale Demokratie  oder illiberale Autokratie"" Wobei die Grünen auf Seiten der  illiberale Autokratie stehen.",neither
,negative
@SteinbachErika Robert Habeck: Es gibt kein Volk und es gibt deswegen auch kein Verrat am Volk. https://t.co/kdDOlGksLU,negative
"@tagesschau DAS sind die antideutschen Grünen! Und ja, der Grünextreme Habeck hat das ganz genauso gesagt!https://t.co/6b1o2js1yi",negative
"@SPIEGELONLINE würde dem @RobertHabeck zeitlich gut passen. Landtag in S-H verlassen. Seehofer und CSU weg. CDU, SPD und Grüne machen Kenia. Habeck wird Minister ☺️Theoretisch möglich. Aber wenn die Regierung hätten die Menschen Neuwahlen verdient.",positive
"Grünen-Chef Habeck: Marokko, Tunesien und Algerien sind keine sicheren Herkunftsstaaten https://t.co/HKpUdeoS2L",positive
@RobertHabeck Habeck im Bürgerdialog in #Frankfurt Hauptwache und später im Frankfurter Garten https://t.co/YbCsTy3UlJ https://t.co/IJ8slgGSIU,positive
Grünen-Chef Robert Habeck geht aus! https://t.co/pnf7dWjc1d,neither
,negative
"Robert Habeck und Annalena Baerbock: Neue grüne Parteispitze setzt auf Patriotismus, doch das passt längst nicht allen https://t.co/CWScZXcC4L via @focusonline",neither
Der #Grüne #Habeck vermischt mal wieder im #ZDF #MoMa unwidersprochen Flüchtlinge mit Einwanderern. Was will man von einer Sendung mit #Hayali als Moderatorin auch erwarten... #Propaganda #GEZ,negative
"Grünen-Chef Habeck: ""Seehofer will große Lager in Libyen"" #radiowelt ⁦@bayern2⁩  https://t.co/xBHJDfP1r1",neither
,neither
Robert #Habeck will Nord-#AKW schneller abschalten – damit mehr Ökostrom fließen kann. #Energiewende #AntiAtom https://t.co/zh7IprpMob via @welt,neither
#ARD-#Sommerinterview mit Robert #Habeck @RobertHabeck Bündnis 90/Die Grünen @Die_Gruenen  am 8. 7. 2018 @YouTube https://t.co/spWRa6MzxT? v=zl20AH7oMQI&amp;feature=https://t.co/drd7e0YoI1 #TinaHassel #Asylstreit #Asylkompromiss #CDU #CSU #Europa #Deutschland #nationalism #Groko,neither
"@ARD_BaB @DasErste @CSU @Die_Gruenen @RobertHabeck @TinaHassel Herr Dr. Habeck beschränken sie sich lieber auf ihr Kerngebiet, wie Umweltschutz, Klimaschutz etc , als sich zur CSU zu äußern",negative
"@RoHeinrich @Die_Gruenen @RobertHabeck Herr Habeck benutzt das Wort ""schmutzig"" und diffamiert andere Politik ähnlich wie es Politiker der AfD tun. Gleichzeitig beklagt er sich, dass die deutsche Gesellschaft gespalten ist. Was soll das Herr Habeck? Sie sind nicht anders als ein Herr Gauland - nur eben links!",negative
Grünen-Bundesvorsitzender Dr. Robert Habeck fordert beim Milchbauerntag Mengensteuerungen https://t.co/I6ueK2Onhu,positive
"""Es gibt kein Volk!"" Zitat Dr. Robert Habeck!",neither
,negative
,positive
"#Braunland #DieLinke #Wagenknecht #Schwulenhass #NoH8Wagenknecht gegen Rechte für Schwule und Lesben - schließlich mag der teutsche Proletarier keine ""Schwuchteln"" und ""Kanacken""  - wie Sarah ""Die Linke"" für Pegioten wählbar machen will. https://t.co/f38lFYTetu",negative
"Die #SPD zerlegt sich, die #Linke tut es ihr gleich, eine linke Sammlungsbewegung mit #Wagenknecht hat auch keine Aussicht auf Mehrheiten...Wo geht man hin, als sozialökofuturist(TM)? ⁦@Schmidtlepp⁩ Gründest Du schon? https://t.co/0mWe3w1sTj",negative
"Dr. Sahra Wagenknecht habe gesagt: „Jeder normale Bürger, der seinen Job so gemacht hätte, wäre ihn blitzschnell losgeworden.“https://t.co/JDHYkOUEze",positive
"Retweeted webpostjo (@webpostjo):Retweeted Sahra Wagenknecht (@SWagenknecht):Nötig ist eine große #Rentenreform statt kleiner Korrekturen, Herr #Heil. Schauen Sie nach Österreich, dort sind Renten im Schnitt 800€ höher. Statt kleinmütiger... https://t.co/iJ9qGLiESW",positive
,positive
"So wie Corbyn Europa in Sachen Brexit vor den Bus geworfen hat, macht es Wagenknecht nun halt mit den Zuwanderern. Hübsche „linke“ Sammlungsbewegung die sie da plant. Nicht.",negative
,negative
"@berlinliebich Wir brauchen heute mehr denn je eine STARKE geeinigte Linke. Ich glaube Frau #wagenknecht 's Idee ist nicht so schlecht?! Auf der anderen Seite - wann war die Linke bei rechten, faschistischen Bedrohungen jemals geeint?! Only United we stand!!! ✊Arsch hoch........",positive
Sahra Wagenknecht - eine tolle Frau! ❤️❤️❤️ #RTLNachtjournal,positive
Warum wir eine neue Sammlungsbewegung brauchen https://t.co/wDY17hYDka #Wagenknecht #LINKE,neither
Heute wird schon wieder Frau Wagenknecht von den Schlumpfnazis (dem Oberstrolch) verteidigt und gelobt .... Gestern auch schon. #Bundestag,negative
"Kurz darauf begeht Söder Selbstmord, nachdem er in einer hastigen Zeremonie die verwitwete Sahra Wagenknecht geheiratet hatte.",negative
Linke streiten über Wagenknechts Position zur Flüchtlingspolitik https://t.co/ZGA15JZYhd via @zeitonline,neither
"Ich mag das @YouTube-Video: https://t.co/u386Nc5rXM Dr. Sahra Wagenknecht (DIE LINKE): ""Was sie abliefern, ist eine Zumutung""",positive
Lafontaine und Wagenknecht: Linke Sammlungsbewegung soll im September starten https://t.co/Q0lrE7rrD8,positive
"#trending: Barack Obama, Anthony Bourdain, Sahra Wagenknecht, Angela Merkel, Anne Will, Meister Yoda, Will Smith und Donald Trumphttps://t.co/8sCSdTk6Op",neither
"Frauenpower bei STOPP AIR BASE RAMSTEIN!! 🔥🏳️‍🌈🕊sahra_wagenknecht und ich auf der Abschlusskundgebung vor der Air Base in Ramstein. Wir haben dort für Frieden demonstriert, gesungen und… https://t.co/m3QVlzyVHn",positive
"Ich mag das @YouTube-Video: https://t.co/KRmstwwk6p Dr. Sahra Wagenknecht, MdB - Der Niedergang der Volksparteien",positive
"Da hat die Wagenknecht, doch glatt die Flüchtlingspolitik der Linken zerlegt. So zerlegt man eine Partei. Logisch, die Linke möchte Rehte wähler gewinnen . Häh????",negative
"@hartz4michel @cpietsch93 Wagenknecht hat keine Rede gehalten, um die Delegierten zu überzeugen. Sie machte ihren Standpunkt klar und zeigt der Öffentlichkeit, wie völlig irreal die Linke als Partei agiert.Nach diesem Motto habe ich meine Rede 2017 beim Kölner Parteitag der AfD gehalten...#BlaueWende",negative
"@jungewelt frau wagenknecht wil wohlnurt darauf hinweisen,dass parteien wie die piraten besssre sofoertt in die LINKE gegangen wären, jetzt, wio die genaiso ERSTM;ASLIG aus den landtagen rausfliege wie sier eingekommen sind. NRW zum großen exempel.",neither
,neither
"@welt @SWagenknecht @AnjaReschke1 Sahra Wagenknecht gibt ein brisantes Fernsehinterview nach dem #EUGipfel Während ich es mir anschaue, beschließe ich die Linke zu wählen.Mit der rechten habe ich schon zu oft masturbiert.",neither
"Wie komme  ich in die Redevon Dr. Sahra Wagenknecht rein, die um 12 h begonnen hat? Danke für eine Info! - ww",positive
"Sahra Wagenknecht kuschelt jetzt ganz offen mit den AfD-Rassisten: ""Viele AfD-Wähler müssten ""die Rechnung merkelscher Flüchtlingspolitik"" bezahlen. Die Menschen wollten einfach nur ihren Protest loswerden, sagt Wagenknecht."" https://t.co/xxuXe2cMiB",negative
"Politik und ZeitgeschehenFrau Dr. Wagenknecht war heute im Bundestag wieder in Bestform!Teilen, teilen, teilen - informiert eure Freunde - es gibt noch PolitikerInnen mit Herz und Verstand in Deutschland! https://t.co/120r5pfmRG",positive
"Linke Bewegung: Keine Chance mit Wagenknecht und Lafontaine https://t.co/0lePJlOhsO via @fr Die Revolution frisst ihre Kinder ,bitte weiter so #linkebpt",negative
"Gregor Gysi hebt mit seiner Rede die Theorie in den Vordergrund und Sahra Wagenknecht die Realität, welche Seite setzt sich durch?",neither
"#Wagenknecht die #Linke: US-Botschafter  ""Benimmt sich wie ein rechtsextremer Kolonialoffizier""fordert „umgehende“ Ausweisung von US-Botschafter..Richtig so weg damit",positive
,positive
,positive
"Dr. Sahra Wagenknecht (DIE LINKE): ""Was sie abliefern, ist eine Zumutung... https://t.co/cOmgT90EgL via @YouTube",positive
,positive
Kommentar von BEE-Präsidentin Dr. Simone Peter zur Einigung des Trilogs zur Governance-Verordnung https://t.co/vZnGWTJJRI,neither
,negative
"Retweeted Simone Peter (@peter_simone):Jetzt bestätigt die #dena: Bei neuen Wind- u. Solaranlagen muss die Regierung klotzen, nicht kleckern: Zubau von jährlich bis zu 7,6 Gigawatt - und... https://t.co/J5Ptr1400l",neither
Morgen hat Thomas de Maizière dem anderen ich habe das und die Bevölkerung verunsichern,negative
„Bundesminister Dr. Thomas de Maizière hat am 13. September 2015 den Präsidenten des Bundespolizeipräsidiums über die Entscheidung der Bundesregierung mündlich informiert.“,neither
Ein für alle mal: Es gab eine Grenzöffnung!„Bundesminister Dr. Thomas de Maizière hat am 13. September 2015 den Präsidenten des Bundespolizeipräsidiums über die Entscheidung der Bundesregierung mündlich informiert.“https://t.co/x5heMNXd1g(1/2)#Asylstreit #Seehofer #Merkel,neither
@Sportkultur Völlig richtig! Habe immer wieder mal gedacht „ich will Thomas de Maizière zurück“. Hätte das vor einem Jahr jemand prophezeit... irre.,positive
,negative
Queb Special Award geht an Ministerin Dr. Ursula von der Leyen #queb #bundeswehr #rc18 #rekruten #arbeitgebermarke https://t.co/l24hbIo3I1 https://t.co/EuPvYzrShH,positive
,negative
"Von der Leyen zu Asyl-Zoff: ""Die CSU hat mit ihrem Anliegen einen Punkt""https://t.co/ZqXJhG4IgoÜber meinen Google-Feed geteilt",neither
,positive
Verteidigung: Von der Leyen fordert 25 Milliarden mehr für die Bundeswehr https://t.co/Zgp07ivFrx https://t.co/Rm0iIAgy0n,neither
"🌏 Rüstungssparkasse: Von der Leyen darf künftig finanzielle Rücklagen bilden: Der Bundestag will eine ""Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen"" einführen. Damit kann das… https://t.co/nJ3WV5doAE ET https://t.co/1STifmmegy",neither
"Nach dem ""#Masterplan"" aus #Bayern der ""#Mistressplan"" der #CDU? Statt #Merkel: von der #Leyen, für #CSU  gibt's den #Verteidigungsminister (v&amp; z Guttenberg), fürs #Wahlvolk #Abschiebungen per Flugzeug (nur im #A400 M und nur vom #BER-Flughafen)(frisch geleakt von Ihrer #AfD)",neither
,negative
„Dr. Wolfgang Schäuble: Globale Korruption beenden!” - Jetzt unterschreiben! https://t.co/AMurTDjNqg via @ChangeGER,positive
Heute haben wir den #Jahresbericht des #Petitionsausschusses Bundestagspräsident Dr. Wolfgang Schäuble überreicht. Die Zahl der an den #Bundestag gerichteten #Petitionen sinkt. Deshalb wollen wir das Petitionsrecht bürgerfreundlicher machen. https://t.co/dfr46d2fST,neither
Dank an Wolfgang Schäuble https://t.co/F9wJ2BH1FC,positive
,neither
Die AfD wirkt tatsächlich. Ich alter Sozi entwickle tiefen Respekt vor Schäuble. Muss erstmal geschafft werden. Endlich sagt mal jemanden diesem Kindergarten was Respekt vor dem Bundestag bedeutet.https://t.co/BMOKvrjDL0,positive
Respekt und Anerkennung vor Bundestagspräsident Dr. Wolfgang Schäuble! https://t.co/9NU0xX94tr,positive
Austausch in #Berlin: #hhbue Präsidentin @carola_veit trifft Bundestagspräsident Dr. Wolfgang Schäuble am Rande der 40. Sitzung des #Bundestages zum Gespräch über die Rolle der Parlamente in der Öffentlichkeit. https://t.co/nrTAbg9NTG https://t.co/TzUebJofDN,neither
,negative
@herrmilovanovic Bitte kopieren @DiePARTEI - und Meldung raus an #Schäuble #bundestag,neither
"Das ist gelebte #Demokratie - vielen Dank an Dr. Wolfgang Schäuble, Bundestagspräsident. https://t.co/WbA3W81Yso",positive
"""JETZT IST DAS GELD HALT WEG"" + #CDU #SCHÄUBLE HAT ALS #FINANZMINISTER Öffentlichkeit und Abgeordnete des #Bundestag|s getäuscht. Der #IWF beteiligt sich nicht an der #Griechenland-Rettung, die eine #Bankenrettung war. https://t.co/l4YKzGPOmX #AfD aufklären hilft. #AfDwirkt",negative
"Herr Dr. Schäuble.. Dass ein Bundestagspräsident sich auf die Seite stellt einer Frau,  deren Lieblingsbeschäftigung es ist,  hinter Plakaten herzulaufen und "" Deutschland verrecke "" zu rufen,  zeigt,  wie weit es mit unserem Land gekommen ist . https://t.co/YKQoFjXjmP",negative
Eins sollte Schäuble bewusst sein Er geht in schande kein Deutscher wir sich gern an ihn erinnern. https://t.co/SRhYzkweL5,negative
Mit Bundestagspräsident Dr. Wolfgang Schäuble sprachen wir in der Arbeitnehmergruppen der @cducsubt über eine Wahlrechtsreform. Thema war auch das politische Klima und wie parlamentarische Demokratie zu stärken ist. #Demokratie https://t.co/AIgcQtgvA2,neither
"#schäuble agiert als Bundestagspräsident keinesfalls neutral. Für mich stellt sich die Frage, ob die anderen Bundestagspräsidenten*Innen dies tun❓❓❓ https://t.co/QsRfrNi853",negative
"Der Moment, an dem Du Schäuble aus vollem Herzen und mit größter Dankbarkeit zustimmst. Irgendwie eine bizarre Erfahrung, trotzdem Danke für die perfekten Worte.Wolfgang Schäuble zur Schweigeminute von Thomas Seitz (AfD) für Susanna F. https://t.co/etXid1FbSj via @YouTube",positive
"#afd BT-Präsident Schäuble: „es liegt in der Kompetenz des Präsidenten, über Schweigeminuten und Gedenkworte im Plenum zu entscheiden. Ein einzelner Abgeordneter darf den #bundestag nicht durch einen eigenmächtigen Aufruf für seine Zwecke instrumentalisieren wollen @SWRAktuell",positive
